JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2452806.92577,10.366,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92619,10.412,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9266,10.392,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.92701,10.385,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92744,10.366,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92784,10.388,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92826,10.383,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92867,10.385,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92908,10.375,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92951,10.388,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.92992,10.402,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93034,10.403,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93076,10.402,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93116,10.393,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93157,10.39,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.932,10.418,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.93241,10.437,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93283,10.417,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93325,10.411,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93364,10.407,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93407,10.405,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93448,10.407,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93491,10.406,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93532,10.45,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93572,10.409,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93615,10.45,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93698,10.42,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9374,10.42,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.93782,10.449,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93822,10.413,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93865,10.458,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93907,10.425,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.93947,10.455,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94061,10.444,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94104,10.444,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94144,10.465,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94187,10.433,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94227,10.441,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94269,10.439,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94311,10.461,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94352,10.456,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94394,10.424,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94436,10.454,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94476,10.493,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94518,10.465,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9456,10.442,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.94601,10.474,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94643,10.45,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94685,10.498,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94767,10.478,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94808,10.458,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9485,10.451,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.94892,10.489,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94933,10.473,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.94974,10.48,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95016,10.471,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95057,10.457,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95099,10.471,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95141,10.473,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95182,10.482,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95224,10.47,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95264,10.46,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95306,10.476,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95348,10.493,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95388,10.482,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95431,10.492,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95473,10.474,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95513,10.483,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95555,10.491,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95598,10.469,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95638,10.487,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9568,10.498,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.95722,10.515,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95763,10.499,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95805,10.494,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95844,10.506,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95887,10.478,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.95929,10.488,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9597,10.498,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.96012,10.507,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96053,10.518,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96095,10.483,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96137,10.501,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96178,10.517,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96262,10.494,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96303,10.492,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96344,10.494,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96386,10.514,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96428,10.515,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96469,10.501,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96512,10.507,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96553,10.504,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96594,10.51,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96635,10.521,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96677,10.519,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96718,10.523,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9676,10.551,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.96802,10.513,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96843,10.502,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96885,10.522,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96925,10.5,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.96967,10.527,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97009,10.509,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97049,10.525,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97092,10.536,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97174,10.538,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97216,10.504,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97256,10.523,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97299,10.512,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97341,10.53,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97383,10.536,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97423,10.534,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97465,10.536,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97506,10.508,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97548,10.533,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9759,10.505,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.97631,10.54,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97673,10.542,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97714,10.541,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97756,10.545,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97798,10.521,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9784,10.536,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.97881,10.516,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.97964,10.534,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98005,10.541,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98047,10.52,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98087,10.515,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9813,10.54,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.98172,10.524,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98214,10.559,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98254,10.483,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98297,10.515,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98337,10.527,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98379,10.514,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98421,10.494,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98462,10.525,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98504,10.519,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98545,10.525,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98586,10.508,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98628,10.502,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9867,10.507,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.98711,10.526,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98752,10.485,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98795,10.495,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98835,10.5,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98877,10.512,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.98918,10.461,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9896,10.497,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.99002,10.463,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99043,10.462,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99085,10.46,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99128,10.473,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99168,10.444,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.9921,10.457,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452806.99249,10.45,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99292,10.429,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99334,10.43,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99376,10.413,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99417,10.425,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99458,10.413,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99499,10.413,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99541,10.412,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99624,10.391,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99666,10.378,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99708,10.398,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99748,10.388,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99791,10.366,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99833,10.363,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99874,10.34,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99915,10.349,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99958,10.335,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452806.99999,10.335,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0004,10.299,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.00082,10.319,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00203,10.291,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00244,10.274,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00286,10.273,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00328,10.262,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0037,10.263,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.00411,10.244,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00451,10.246,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00535,10.208,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00577,10.215,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00619,10.185,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00659,10.175,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00701,10.125,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00742,10.186,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00784,10.183,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00826,10.193,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00867,10.143,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00909,10.125,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00951,10.09,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.00992,10.124,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01033,10.083,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01075,10.093,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.012,10.052,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.0124,10.066,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.01283,10.058,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01323,10.027,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01448,10.042,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0149,10.03,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.01532,10.056,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01573,10.026,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01614,9.988,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01697,10.0,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01739,10.018,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01823,10.023,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.01863,10.017,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02111,10.033,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02153,10.051,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02195,10.018,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02237,10.058,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02277,10.103,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0232,10.078,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.02362,10.05,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02403,10.053,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02445,10.072,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02527,10.069,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02569,10.084,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02734,10.127,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02776,10.072,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02818,10.124,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.029,10.13,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.02942,10.096,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.02983,10.11,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03024,10.088,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03067,10.137,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03108,10.124,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0315,10.129,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.0319,10.154,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.03565,10.16,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03606,10.175,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03648,10.194,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03689,10.174,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0373,10.167,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.03773,10.188,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03813,10.198,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03855,10.184,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.03937,10.189,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0398,10.19,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.04021,10.211,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04063,10.191,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04105,10.238,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04146,10.209,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0427,10.24,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.04311,10.233,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04354,10.239,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04395,10.219,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04437,10.242,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04477,10.246,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04518,10.252,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04561,10.235,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04602,10.266,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04643,10.256,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04686,10.252,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04726,10.239,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0481,10.268,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.04851,10.266,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04892,10.271,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04935,10.263,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.04976,10.252,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05018,10.256,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05142,10.291,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05183,10.289,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05224,10.295,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05267,10.287,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05308,10.286,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05349,10.3,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05391,10.305,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05431,10.29,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05474,10.296,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05516,10.306,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05557,10.308,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05598,10.318,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05639,10.308,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05681,10.315,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05723,10.303,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05764,10.297,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05805,10.321,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05848,10.318,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.05888,10.321,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.0593,10.345,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452807.05972,10.319,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452807.06012,10.314,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.86935,10.423,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.86977,10.421,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87019,10.417,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87058,10.411,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87101,10.438,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87141,10.428,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87184,10.472,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87226,10.474,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87266,10.463,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87308,10.474,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.8735,10.451,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
2452808.87391,10.467,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87433,10.435,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87473,10.457,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87515,10.503,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87556,10.423,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.87598,10.46,,,V,BIW,T,,,,,,,V,,,,DY HER,,STD,,,,
2452808.8764,10.439,,,V,BIW,T,1137,,TYCHO2,,,,V,,,,DY HER,,STD,,,,
